Date,obsQin,obsP,obsE
2007-09-29,116.754,0.00618,0.001686
2007-09-30,120.044,0.000053,0.001293
2007-10-01,125.292,0,0.001431
2007-10-02,125.025,0,0.001449
2007-10-03,122.712,0.001234,0.001376
2007-10-04,123.513,0,0.001167
2007-10-05,128.582,0.011234,0.001052
2007-10-06,133.028,0.01601,0.000778
2007-10-07,137.384,0,0.001019
2007-10-08,140.497,0,0.001059
2007-10-09,139.074,0,0.000998
2007-10-10,137.207,0,0.000966
2007-10-11,134.539,0.014119,0.000802
2007-10-12,142.899,0,0.000903
2007-10-13,180.423,0,0.000877
2007-10-14,186.47,0,0.000859
2007-10-15,152.68,0,0.000929
2007-10-16,143.521,0,0.000874
2007-10-17,142.631,0,0.000793
2007-10-18,140.585,0.000979,0.000721
2007-10-19,137.83,0,0.000672
2007-10-20,136.139,0.002131,0.000666
2007-10-21,134.006,0,0.000607
2007-10-22,132.404,0,0.000591
2007-10-23,132.227,0,0.000693
2007-10-24,128.582,0,0.000682
2007-10-25,123.157,0,0.000604
2007-10-26,120.489,0,0.000479
2007-10-27,122.357,0,0
2007-10-28,129.47,0,0.00048
2007-10-29,134.273,0,0.000479
2007-10-30,133.917,0,0.000474
2007-10-31,133.117,0,0.000327
2007-11-01,131.338,0,0.000375
2007-11-02,127.691,0,0.000399
2007-11-03,122.801,0,0.000316
2007-11-04,124.402,0,0.000361
2007-11-05,130.448,0,0
2007-11-06,132.494,0,0
2007-11-07,131.426,0,0.0003
2007-11-08,127.247,0.005521,0.000265
2007-11-09,122.445,0,0
2007-11-10,119.423,0,0.000235
2007-11-11,117.466,0,0.000261
2007-11-12,115.421,0,0.000174
2007-11-13,115.776,0.001386,0.000356
2007-11-14,115.954,0.001191,0
2007-11-15,112.841,0,0
2007-11-16,111.775,0,0
2007-11-17,111.508,0.000757,0
2007-11-18,110.352,0.005779,0.000216
2007-11-19,107.151,0,0
2007-11-20,100.126,0,0
2007-11-21,94.347,0,0
2007-11-22,89.989,0,0
2007-11-23,81.897,0,0
2007-11-24,74.428,0,0
2007-11-25,71.938,0,0
2007-11-26,70.427,0.001228,0
2007-11-27,69.715,0.008542,0
2007-11-28,68.559,0,0
2007-11-29,67.581,0,0
2007-11-30,66.514,0,0
2007-12-01,66.247,0,0
2007-12-02,67.492,0,0
2007-12-03,68.915,0.006639,0
2007-12-04,69.092,0.009733,0
2007-12-05,67.402,0.00062,0
2007-12-06,66.247,0,0
2007-12-07,67.847,0,0
2007-12-08,71.405,0,0
2007-12-09,73.628,0,0
2007-12-10,75.14,0,0
2007-12-11,78.518,0,0
2007-12-12,82.342,0.005533,0
2007-12-13,84.209,0.004409,0
2007-12-14,85.366,0,0
2007-12-15,85.899,0,0
2007-12-16,86.521,0.002077,0
2007-12-17,87.322,0,0
2007-12-18,88.388,0,0
2007-12-19,87.232,0,0
2007-12-20,84.03,0,0
2007-12-21,80.386,0,0
2007-12-22,79.229,0,0
2007-12-23,80.386,0,0
2007-12-24,80.297,0,0
2007-12-25,80.12,0,0
2007-12-26,79.763,0,0
2007-12-27,79.318,0,0
2007-12-28,78.163,0,0
2007-12-29,77.185,0,0
2007-12-30,76.562,0,0
2007-12-31,77.54,0,0
2008-01-01,80.03,0,0
2008-01-02,81.986,0,0
2008-01-03,82.786,0,0
2008-01-04,83.853,0,0
2008-01-05,86.344,0,0.000001
2008-01-06,89.634,0,0.000001
2008-01-07,93.546,0,0
2008-01-08,92.923,0,0
2008-01-09,87.322,0,0
2008-01-10,83.409,0,0
2008-01-11,80.03,0.000904,0
2008-01-12,77.451,0.000066,0
2008-01-13,77.984,0,0
2008-01-14,79.496,0,0
2008-01-15,80.297,0.003824,0
2008-01-16,81.186,0,0
2008-01-17,81.719,0.006475,0
2008-01-18,79.407,0,0
2008-01-19,75.94,0,0
2008-01-20,73.628,0,0
2008-01-21,71.76,0,0
2008-01-22,69.003,0.003282,0
2008-01-23,65.714,0,0
2008-01-24,63.491,0,0
2008-01-25,65.981,0,0
2008-01-26,71.049,0,0
2008-01-27,75.407,0,0
2008-01-28,76.028,0.013752,0
2008-01-29,71.76,0,0
2008-01-30,65.981,0.000002,0
2008-01-31,57.443,0.000553,0
2008-02-01,53.887,0.000393,0
2008-02-02,56.644,0,0
2008-02-03,64.29,0,0
2008-02-04,72.294,0.000329,0
2008-02-05,75.407,0,0
2008-02-06,78.696,0,0
2008-02-07,81.631,0,0
2008-02-08,83.497,0.000637,0
2008-02-09,83.409,0,0
2008-02-10,82.342,0.001462,0
2008-02-11,80.563,0,0
2008-02-12,79.407,0,0
2008-02-13,79.674,0.009148,0
2008-02-14,84.654,0.000255,0
2008-02-15,91.768,0,0
2008-02-16,94.347,0.002671,0
2008-02-17,95.413,0.000002,0
2008-02-18,96.391,0,0
2008-02-19,95.68,0,0
2008-02-20,92.656,0,0
2008-02-21,91.59,0,0
2008-02-22,93.456,0,0
2008-02-23,95.591,0,0
2008-02-24,98.881,0,0
2008-02-25,102.794,0,0
2008-02-26,103.416,0,0
2008-02-27,102.082,0,0
2008-02-28,100.482,0.000369,0
2008-02-29,99.593,0,0
2008-03-01,103.06,0,0
2008-03-02,108.485,0,0
2008-03-03,109.819,0,0
2008-03-04,109.285,0,0
2008-03-05,107.773,0,0
2008-03-06,105.284,0,0
2008-03-07,103.416,0,0
2008-03-08,102.171,0,0
2008-03-09,103.416,0,0
2008-03-10,106.795,0,0.000002
2008-03-11,109.375,0,0.000002
2008-03-12,108.663,0.001075,0.000003
2008-03-13,105.995,0,0
2008-03-14,102.527,0,0
2008-03-15,101.104,0,0
2008-03-16,101.638,0,0
2008-03-17,102.794,0,0
2008-03-18,104.929,0,0
2008-03-19,107.507,0,0
2008-03-20,107.507,0,0
2008-03-21,106.262,0,0
2008-03-22,107.685,0,0
2008-03-23,108.128,0,0
2008-03-24,107.418,0.003282,0.000039
2008-03-25,106.617,0,0
2008-03-26,104.128,0,0
2008-03-27,102.882,0,0
2008-03-28,102.527,0.002783,0
2008-03-29,98.259,0.00024,0
2008-03-30,96.036,0,0
2008-03-31,96.658,0,0
2008-04-01,94.257,0,0
2008-04-02,94.969,0,0
2008-04-03,104.929,0,0.000152
2008-04-04,111.686,0,0.000177
2008-04-05,114.176,0,0
2008-04-06,115.954,0.000666,0.000192
2008-04-07,114.798,0,0.000237
2008-04-08,118.978,0,0.000269
2008-04-09,123.068,0,0.000311
2008-04-10,116.488,0,0.000319
2008-04-11,109.107,0,0.000348
2008-04-12,107.595,0,0.000498
2008-04-13,115.51,0,0.000753
2008-04-14,132.227,0,0.000999
2008-04-15,143.254,0.000082,0.001241
2008-04-16,143.254,0,0.00246
2008-04-17,130.538,0,0.002867
2008-04-18,114.798,0,0.003227
2008-04-19,103.861,0,0.002594
2008-04-20,99.059,0.002904,0.001846
2008-04-21,101.282,0.00357,0
2008-04-22,108.573,0,0
2008-04-23,108.752,0,0
2008-04-24,98.614,0,0.00164
2008-04-25,89.812,0.001873,0.001978
2008-04-26,84.03,0.000042,0.001963
2008-04-27,82.342,0,0.00279
2008-04-28,82.697,0,0.003195
2008-04-29,81.008,0,0.004136
2008-04-30,77.718,0.003518,0.004082
2008-05-01,75.584,0.006593,0.002242
2008-05-02,74.428,0,0.003091
2008-05-03,74.962,0,0.003335
2008-05-04,88.566,0,0.003638
2008-05-05,109.197,0,0.003573
2008-05-06,120.489,0,0.003737
2008-05-07,122.89,0,0.00365
2008-05-08,121.022,0.000371,0.003534
2008-05-09,117.91,0.001063,0.00304
2008-05-10,116.932,0,0.003282
2008-05-11,126.092,0.000369,0.003624
2008-05-12,151.078,0.000849,0.003135
2008-05-13,186.47,0,0.00375
2008-05-14,209.589,0,0.004127
2008-05-15,211.546,0,0.004194
2008-05-16,225.596,0,0.004499
2008-05-17,255.651,0,0.005019
2008-05-18,266.41,0,0.004793
2008-05-19,259.12,0.000323,0.00493
2008-05-20,259.208,0,0.00404
2008-05-21,265.788,0.001239,0.003968
2008-05-22,278.771,0.001673,0.004018
2008-05-23,323.587,0,0.004477
2008-05-24,381.387,0.000484,0.00435
2008-05-25,577.193,0.006112,0.003138
2008-05-26,1079.958,0,0.003128
2008-05-27,1510.164,0,0.00411
2008-05-28,1654.395,0,0.004451
2008-05-29,1632.787,0,0.004149
2008-05-30,1422.486,0.000456,0.004821
2008-05-31,1193.246,0,0.00508
2008-06-01,1031.585,0,0.004794
2008-06-02,926.835,0.000454,0.004466
2008-06-03,886.197,0.014201,0.003413
2008-06-04,875.438,0,0.004131
2008-06-05,857.119,0,0.005208
2008-06-06,838.98,0.001311,0.004957
2008-06-07,826.619,0.011444,0.003687
2008-06-08,821.729,0.008947,0.002491
2008-06-09,839.425,0.000044,0.003224
2008-06-10,846.36,0.000124,0.003662
2008-06-11,864.144,0.007216,0.003515
2008-06-12,983.033,0.028925,0.002178
2008-06-13,1285.369,0.000577,0.003666
2008-06-14,1496.203,0.008397,0.004441
2008-06-15,1428.623,0.008408,0.003312
2008-06-16,1326.451,0,0.00475
2008-06-17,1221.967,0,0.005408
2008-06-18,1113.214,0,0.005691
2008-06-19,994.238,0,0.005048
2008-06-20,899.714,0,0.004997
2008-06-21,827.953,0,0.005497
2008-06-22,750.502,0.000005,0.005347
2008-06-23,681.321,0.000998,0.004796
2008-06-24,641.306,0.001571,0.004889
2008-06-25,626.456,0.000569,0.004915
2008-06-26,610.717,0,0.005062
2008-06-27,559.054,0.002517,0.005091
2008-06-28,521.972,0,0.004821
2008-06-29,498.141,0,0.005629
2008-06-30,454.303,0,0.006208
2008-07-01,413.488,0,0.00632
2008-07-02,403.885,0,0.005171
2008-07-03,424.959,0,0.005195
2008-07-04,478.934,0,0.00595
2008-07-05,532.999,0.006716,0.005783
2008-07-06,520.906,0,0.005202
2008-07-07,491.828,0.01324,0.004161
2008-07-08,460.972,0.000793,0.004062
2008-07-09,422.379,0,0.004739
2008-07-10,384.41,0.000751,0.004681
2008-07-11,354.444,0.000804,0.004383
2008-07-12,332.125,0,0.003948
2008-07-13,313.45,0,0.005142
2008-07-14,302.336,0.000386,0.004969
2008-07-15,304.647,0,0.004356
2008-07-16,307.759,0.006052,0.003888
2008-07-17,296.554,0.001763,0.004484
2008-07-18,274.414,0.000012,0.00461
2008-07-19,253.784,0.00264,0.004359
2008-07-20,240.89,0,0.004786
2008-07-21,229.864,0,0.005342
2008-07-22,221.772,0,0.005582
2008-07-23,214.568,0.006842,0.004239
2008-07-24,212.969,0,0.004104
2008-07-25,211.546,0,0.004913
2008-07-26,208.433,0,0.005147
2008-07-27,225.951,0.007938,0.004571
2008-07-28,246.847,0.004776,0.004857
2008-07-29,257.429,0,0.004366
2008-07-30,250.939,0,0.004588
2008-07-31,226.306,0,0.00468
2008-08-01,212.702,0,0.005326
2008-08-02,205.054,0,0.005598
2008-08-03,193.227,0,0.004473
2008-08-04,185.936,0,0.00418
2008-08-05,175.798,0,0.004506
2008-08-06,162.194,0,0.00435
2008-08-07,154.724,0,0.004789
2008-08-08,150.901,0,0.004847
2008-08-09,144.41,0,0.004562
2008-08-10,137.295,0,0.004364
2008-08-11,129.648,0.004331,0.004805
2008-08-12,127.514,0.001534,0.003929
2008-08-13,127.514,0.002874,0.002095
2008-08-14,122.712,0.001323,0.002521
2008-08-15,111.953,0,0.004046
2008-08-16,107.151,0,0.004299
2008-08-17,111.864,0,0.004562
2008-08-18,112.398,0,0.00441
2008-08-19,107.507,0,0.004803
2008-08-20,104.128,0,0.005005
2008-08-21,102.527,0,0.004117
2008-08-22,106.35,0.009798,0.003514
2008-08-23,109.552,0,0.003171
2008-08-24,113.464,0,0.003785
2008-08-25,127.603,0,0.004381
2008-08-26,141.653,0.007701,0.00437
2008-08-27,148.945,0.000006,0.002525
2008-08-28,155.969,0,0.003
2008-08-29,158.637,0,0.003289
2008-08-30,159.526,0,0.003329
2008-08-31,166.373,0.014418,0.002865
2008-09-01,169.13,0.005868,0.001469
2008-09-02,164.506,0.002424,0.001841
2008-09-03,175.798,0,0.002569
2008-09-04,188.426,0.001245,0.002222
2008-09-05,175.977,0.000244,0.002445
2008-09-06,167.707,0.000485,0.002125
2008-09-07,171.62,0.000085,0.002088
2008-09-08,168.951,0,0.002272
2008-09-09,161.482,0,0.002399
2008-09-10,156.68,0.000178,0.002421
2008-09-11,150.456,0,0.00237
2008-09-12,141.742,0,0.002624
2008-09-13,134.895,0.000921,0.002288
2008-09-14,132.227,0,0.002265
2008-09-15,132.939,0,0.002574
2008-09-16,133.74,0,0.002763
2008-09-17,130.804,0,0.002561
2008-09-18,128.582,0,0.002495
2008-09-19,137.74,0,0.002544
2008-09-20,149.745,0,0.001916
2008-09-21,152.858,0,0.001948
2008-09-22,154.013,0.000352,0.002075
2008-09-23,149.656,0,0.001568
2008-09-24,141.92,0,0.001638
2008-09-25,141.119,0,0.001754
2008-09-26,143.432,0.000003,0.001665
2008-09-27,149.211,0,0.001528
2008-09-28,155.524,0,0.00172
2008-09-29,157.393,0,0.00155
2008-09-30,151.612,0,0.001761
2008-10-01,144.232,0,0.001727
2008-10-02,140.141,0,0.00173
2008-10-03,132.849,0,0.001723
2008-10-04,132.849,0,0.001631
2008-10-05,138.096,0.007661,0.001499
2008-10-06,139.874,0.00204,0.001055
2008-10-07,140.497,0,0.00104
2008-10-08,136.051,0.000255,0.001113
2008-10-09,122.712,0,0.000885
2008-10-10,111.241,0,0.000784
2008-10-11,151.078,0,0.000722
2008-10-12,191.005,0.000343,0
2008-10-13,169.13,0,0.000703
2008-10-14,150.368,0.002938,0.000739
2008-10-15,144.41,0,0.000678
2008-10-16,139.607,0,0.000667
2008-10-17,137.207,0,0.000672
2008-10-18,134.45,0.000093,0.000749
2008-10-19,132.316,0,0.000599
2008-10-20,132.316,0,0.000536
2008-10-21,131.96,0.002888,0.000666
2008-10-22,129.826,0,0.000564
2008-10-23,127.07,0,0.000591
2008-10-24,126.536,0,0.000502
2008-10-25,127.336,0,0.000564
2008-10-26,128.048,0,0.000425
2008-10-27,128.226,0,0
2008-10-28,128.226,0,0.000349
2008-10-29,125.38,0,0.000486
2008-10-30,122.357,0,0.000503
2008-10-31,123.691,0,0.000339
2008-11-01,126.891,0,0.000364
2008-11-02,127.07,0.000299,0.000284
2008-11-03,124.314,0.002693,0.000478
2008-11-04,120.667,0,0.000311
2008-11-05,117.91,0,0.000372
2008-11-06,116.754,0,0
2008-11-07,120.401,0,0
2008-11-08,130.448,0,0
2008-11-09,134.361,0.000521,0
2008-11-10,129.738,0,0
2008-11-11,124.402,0,0.000267
2008-11-12,117.732,0.000678,0.000231
2008-11-13,113.109,0.000316,0.000216
2008-11-14,110.797,0.001226,0.000217
2008-11-15,109.73,0,0
2008-11-16,110.263,0,0.000238
2008-11-17,111.864,0,0
2008-11-18,112.398,0,0.000165
2008-11-19,110.708,0,0
2008-11-20,100.926,0,0
2008-11-21,98.525,0.000001,0
2008-11-22,107.24,0,0
2008-11-23,106.973,0,0
2008-11-24,108.485,0,0
2008-11-25,110.442,0,0.000009
2008-11-26,100.838,0,0.000207
2008-11-27,93.634,0,0
2008-11-28,95.503,0,0
2008-11-29,95.147,0.000083,0
2008-11-30,94.169,0,0
2008-12-01,92.301,0,0
2008-12-02,90.434,0,0
2008-12-03,88.388,0,0
2008-12-04,85.899,0,0
2008-12-05,86.788,0.001101,0
2008-12-06,91.857,0.000153,0
2008-12-07,92.746,0.002132,0
2008-12-08,87.232,0,0
2008-12-09,85.099,0.000377,0
2008-12-10,87.765,0.000728,0
2008-12-11,89.01,0.000068,0
2008-12-12,83.853,0,0
2008-12-13,73.983,0.000859,0
2008-12-14,64.202,0,0
2008-12-15,56.732,0,0
2008-12-16,55.487,0,0
2008-12-17,58.066,0.000221,0
2008-12-18,59.222,0.000016,0
2008-12-19,59.044,0.001898,0
2008-12-20,59.044,0,0
2008-12-21,60.645,0,0
2008-12-22,62.868,0,0
2008-12-23,64.112,0,0
2008-12-24,66.869,0,0
2008-12-25,71.405,0,0
2008-12-26,75.495,0,0
2008-12-27,81.986,0,0
2008-12-28,89.188,0.000298,0
2008-12-29,92.568,0,0
2008-12-30,90.79,0.000041,0
2008-12-31,86.077,0.001939,0
2009-01-01,83.764,0,0
2009-01-02,81.631,0.000554,0
2009-01-03,81.631,0.000951,0
2009-01-04,82.519,0,0
2009-01-05,81.808,0,0
2009-01-06,79.941,0,0
2009-01-07,75.229,0,0
2009-01-08,71.849,0.001134,0
2009-01-09,75.762,0.00146,0
2009-01-10,86.966,0,0
2009-01-11,93.634,0.000831,0
2009-01-12,90.79,0.000335,0
2009-01-13,86.699,0.000948,0
2009-01-14,86.966,0,0
2009-01-15,91.501,0.000041,0
2009-01-16,94.969,0,0
2009-01-17,95.147,0,0
2009-01-18,93.991,0,0
2009-01-19,93.279,0,0
2009-01-20,93.279,0,0
2009-01-21,93.991,0,0
2009-01-22,95.858,0,0
2009-01-23,95.591,0,0
2009-01-24,93.101,0,0
2009-01-25,90.612,0,0
2009-01-26,85.544,0,0
2009-01-27,77.451,0,0
2009-01-28,73.36,0,0
2009-01-29,76.562,0,0
2009-01-30,80.03,0,0
2009-01-31,83.052,0,0
2009-02-01,86.432,0,0
2009-02-02,89.545,0,0
2009-02-03,91.145,0.000024,0
2009-02-04,91.501,0,0
2009-02-05,90.523,0,0
2009-02-06,88.388,0,0
2009-02-07,87.055,0.000697,0
2009-02-08,86.61,0,0
2009-02-09,86.254,0,0
2009-02-10,85.988,0,0
2009-02-11,85.366,0,0
2009-02-12,84.209,0,0
2009-02-13,83.587,0,0
2009-02-14,82.875,0,0
2009-02-15,81.186,0.000474,0
2009-02-16,80.741,0,0
2009-02-17,80.03,0,0
2009-02-18,77.096,0,0
2009-02-19,74.694,0,0
2009-02-20,74.605,0,0
2009-02-21,76.562,0,0
2009-02-22,78.784,0,0
2009-02-23,79.853,0,0
2009-02-24,80.919,0.006942,0
2009-02-25,81.986,0.001762,0
2009-02-26,82.342,0.001424,0
2009-02-27,82.253,0,0
2009-02-28,81.897,0,0
2009-03-01,78.429,0,0
2009-03-02,73.093,0,0
2009-03-03,70.071,0.00041,0
2009-03-04,72.65,0,0
2009-03-05,80.12,0,0
2009-03-06,88.743,0,0
2009-03-07,95.858,0,0
2009-03-08,99.593,0.000278,0
2009-03-09,97.903,0,0
2009-03-10,93.813,0,0
2009-03-11,92.746,0,0
2009-03-12,88.833,0,0
2009-03-13,83.409,0,0
2009-03-14,82.964,0,0
2009-03-15,90.167,0,0
2009-03-16,102.082,0.000068,0.000002
2009-03-17,105.907,0,0
2009-03-18,103.149,0,0
2009-03-19,101.727,0,0
2009-03-20,104.039,0,0
2009-03-21,109.819,0,0.000004
2009-03-22,114.265,0.000837,0.000004
2009-03-23,115.688,0.002662,0
2009-03-24,119.511,0,0
2009-03-25,122.357,0.000742,0
2009-03-26,117.554,0,0
2009-03-27,117.91,0,0
2009-03-28,123.424,0,0
2009-03-29,127.247,0,0
2009-03-30,129.826,0,0
2009-03-31,133.295,0,0
2009-04-01,134.095,0,0
2009-04-02,127.425,0,0
2009-04-03,118.889,0,0
2009-04-04,110.797,0,0
2009-04-05,108.663,0,0
2009-04-06,122.445,0,0.000044
2009-04-07,141.208,0,0.000067
2009-04-08,142.543,0,0.000076
2009-04-09,140.942,0,0.000077
2009-04-10,165.217,0,0.000091
2009-04-11,194.828,0,0.00012
2009-04-12,225.151,0.000499,0.000187
2009-04-13,285.351,0,0.00026
2009-04-14,340.393,0,0.00033
2009-04-15,365.915,0.001276,0.000306
2009-04-16,361.291,0.001602,0.000204
2009-04-17,317.719,0,0.000333
2009-04-18,258.318,0.000357,0.000542
2009-04-19,207.1,0,0.000695
2009-04-20,178.467,0,0.000978
2009-04-21,159.082,0,0.001553
2009-04-22,147.522,0,0.003298
2009-04-23,141.92,0.000246,0.002985
2009-04-24,138.986,0.000156,0
2009-04-25,145.655,0,0
2009-04-26,155.08,0.00001,0.002558
2009-04-27,155.614,0.000004,0.002666
2009-04-28,149.3,0.002621,0.002217
2009-04-29,161.66,0.000691,0.002214
2009-04-30,172.686,0,0.002619
2009-05-01,158.815,0,0.002997
2009-05-02,147.254,0,0.003206
2009-05-03,143.254,0,0.003851
2009-05-04,144.232,0,0.004015
2009-05-05,142.987,0,0.004149
2009-05-06,137.918,0.002246,0.003582
2009-05-07,143.965,0,0.002932
2009-05-08,152.858,0,0.002911
2009-05-09,152.946,0,0.002922
2009-05-10,149.033,0,0.003739
2009-05-11,143.432,0,0.004091
2009-05-12,132.049,0.000241,0.003988
2009-05-13,115.065,0.003958,0.003987
2009-05-14,105.462,0.004128,0.002612
2009-05-15,102.171,0.000022,0.002597
2009-05-16,105.995,0,0.003742
2009-05-17,110.352,0,0.004278
2009-05-18,109.107,0,0.004673
2009-05-19,107.951,0.00231,0.00229
2009-05-20,100.66,0,0.003745
2009-05-21,95.058,0,0.003631
2009-05-22,100.304,0,0.003806
2009-05-23,108.306,0,0.004201
2009-05-24,110.62,0.000218,0.004322
2009-05-25,121.734,0.004539,0.003469
2009-05-26,132.939,0.000098,0.004536
2009-05-27,135.428,0,0.004241
2009-05-28,143.432,0,0.004792
2009-05-29,150.723,0,0.004777
2009-05-30,162.372,0,0.005374
2009-05-31,188.248,0,0.006122
2009-06-01,214.124,0.00051,0.004408
2009-06-02,247.114,0,0.004205
2009-06-03,268.189,0,0.004878
2009-06-04,241.779,0,0.005067
2009-06-05,195.005,0.000057,0.003945
2009-06-06,158.014,0.002403,0.002705
2009-06-07,141.653,0.005961,0.002282
2009-06-08,145.12,0.0066,0.002444
2009-06-09,158.549,0.001364,0.003047
2009-06-10,164.95,0.000099,0.003633
2009-06-11,160.86,0,0.004466
2009-06-12,153.124,0,0.004767
2009-06-13,140.942,0,0.005414
2009-06-14,135.873,0,0.005702
2009-06-15,127.781,0,0.005585
2009-06-16,125.025,0,0.005849
2009-06-17,127.158,0.000591,0.005933
2009-06-18,120.667,0.002394,0.005451
2009-06-19,121.467,0.000628,0.004716
2009-06-20,137.918,0,0.004801
2009-06-21,158.104,0.023153,0.004556
2009-06-22,166.997,0,0.003684
2009-06-23,170.997,0.007757,0.004483
2009-06-24,180.778,0,0.004991
2009-06-25,187.093,0.000082,0.005703
2009-06-26,195.183,0,0.006264
2009-06-27,194.117,0,0.005357
2009-06-28,183.535,0,0.005158
2009-06-29,170.196,0.00007,0.005694
2009-06-30,153.124,0.001239,0.004944
2009-07-01,138.541,0.000095,0.005694
2009-07-02,124.491,0,0.005014
2009-07-03,108.485,0.001223,0.004598
2009-07-04,95.058,0,0.00442
2009-07-05,91.234,0.00753,0.004385
2009-07-06,97.992,0.000162,0.004714
2009-07-07,106.44,0.028639,0.004214
2009-07-08,106.707,0.002657,0.004133
2009-07-09,113.643,0.005875,0.004189
2009-07-10,130.093,0.000638,0.003436
2009-07-11,136.229,0.000048,0.004198
2009-07-12,139.163,0,0.004153
2009-07-13,150.901,0.005936,0.003855
2009-07-14,194.562,0.02165,0.004234
2009-07-15,251.205,0,0.003637
2009-07-16,294.688,0,0.004419
2009-07-17,312.205,0,0.004852
2009-07-18,308.204,0,0.005441
2009-07-19,298.778,0,0.005336
2009-07-20,275.303,0,0.004653
2009-07-21,251.738,0,0.004669
2009-07-22,223.194,0,0.005191
2009-07-23,198.74,0,0.005355
2009-07-24,176.421,0,0.00516
2009-07-25,148.5,0,0.00557
2009-07-26,123.869,0.001826,0.005492
2009-07-27,108.573,0,0.004528
2009-07-28,100.216,0.002856,0.004029
2009-07-29,96.748,0,0.003874
2009-07-30,101.371,0,0.004301
2009-07-31,109.464,0.000661,0.004198
2009-08-01,119.156,0,0.004456
2009-08-02,134.183,0.00045,0.004668
2009-08-03,154.991,0.001133,0.004393
2009-08-04,172.954,0.000815,0.003374
2009-08-05,196.696,0,0.003584
2009-08-06,234.577,0.001729,0.00349
2009-08-07,278.415,0.004012,0.002287
2009-08-08,312.383,0,0.003559
2009-08-09,306.247,0,0.004205
2009-08-10,272.013,0,0.004498
2009-08-11,238.133,0,0.004514
2009-08-12,215.281,0,0.004979
2009-08-13,207.544,0.002883,0.003803
2009-08-14,210.39,0.001443,0.002941
2009-08-15,216.081,0.029155,0.002479
2009-08-16,237.688,0.003571,0.002994
2009-08-17,267.477,0.000888,0.003257
2009-08-18,282.683,0,0.003467
2009-08-19,284.995,0.000056,0.003222
2009-08-20,281.349,0,0.003215
2009-08-21,274.592,0,0.00358
2009-08-22,263.298,0,0.003593
2009-08-23,249.071,0,0.003888
2009-08-24,233.598,0,0.00367
2009-08-25,215.904,0,0.003797
2009-08-26,199.896,0,0.004156
2009-08-27,188.426,0,0.003434
2009-08-28,178.644,0,0.003241
2009-08-29,169.574,0,0.003563
2009-08-30,159.526,0,0.003547
2009-08-31,154.279,0,0.003609
2009-09-01,148.055,0,0.003816
2009-09-02,136.672,0,0.003896
2009-09-03,131.96,0,0.003741
2009-09-04,137.207,0,0.0039
2009-09-05,139.341,0,0.003243
2009-09-06,134.806,0,0.003095
2009-09-07,130.093,0.001368,0.003363
2009-09-08,125.913,0,0.002738
2009-09-09,121.557,0,0.002677
2009-09-10,116.488,0.000002,0.002713
2009-09-11,111.33,0,0.002372
2009-09-12,106.35,0,0.002624
2009-09-13,103.327,0,0.002673
2009-09-14,102.082,0.009209,0.002499
2009-09-15,99.504,0,0.002496
2009-09-16,95.413,0,0.002765
2009-09-17,91.412,0,0.00294
2009-09-18,88.21,0.000485,0.002914
2009-09-19,85.276,0,0.002745
2009-09-20,84.209,0.000109,0.00285
2009-09-21,84.654,0,0.001605
2009-09-22,85.632,0,0.002074
2009-09-23,86.344,0,0.002479
2009-09-24,85.632,0,0.002617
2009-09-25,84.921,0,0.002371
2009-09-26,83.587,0,0.001853
2009-09-27,81.897,0.001557,0.001521
2009-09-28,80.563,0,0.001365
2009-09-29,81.986,0,0.001294
2009-09-30,81.275,0.001785,0.001461
2009-10-01,75.94,0.003546,0.000928
2009-10-02,74.161,0,0.001013
2009-10-03,76.562,0,0.000986
2009-10-04,78.962,0.000289,0.000883
2009-10-05,78.607,0,0.000798
2009-10-06,76.918,0,0.000869
2009-10-07,75.584,0.000484,0.000991
2009-10-08,73.716,0.001262,0
2009-10-09,73.538,0.000067,0
2009-10-10,72.65,0,0
2009-10-11,107.151,0,0
2009-10-12,139.786,0,0
2009-10-13,122.267,0,0
2009-10-14,108.841,0.000825,0.000565
2009-10-15,104.128,0.001009,0
2009-10-16,102.882,0,0.000594
2009-10-17,104.306,0,0.000775
2009-10-18,105.817,0,0.000775
2009-10-19,107.418,0,0.00061
2009-10-20,109.464,0,0.000559
2009-10-21,110.175,0.000104,0.000593
2009-10-22,110.975,0,0.000615
2009-10-23,114.798,0,0.000584
2009-10-24,116.844,0.000838,0.00055
2009-10-25,115.776,0,0.000542
2009-10-26,117.732,0,0.00049
2009-10-27,122.801,0.002739,0.0005
2009-10-28,123.336,0.000678,0.000445
2009-10-29,118.355,0,0.000427
2009-10-30,115.688,0,0.000417
2009-10-31,115.332,0,0.00039
2009-11-01,114.176,0,0.000435
2009-11-02,112.753,0,0
2009-11-03,110.352,0,0.000352
2009-11-04,107.062,0,0.000299
2009-11-05,105.639,0,0.000272
2009-11-06,106.084,0,0.000411
2009-11-07,106.529,0,0.000267
2009-11-08,106.617,0,0.000315
2009-11-09,105.907,0,0.000186
2009-11-10,104.573,0,0.000234
2009-11-11,102.082,0,0.000179
2009-11-12,99.326,0,0.000173
2009-11-13,93.456,0,0
2009-11-14,88.033,0,0
2009-11-15,85.81,0,0
2009-11-16,89.366,0,0.000157
2009-11-17,95.947,0,0.000227
2009-11-18,97.992,0,0.000134
2009-11-19,98.792,0,0.00003
2009-11-20,98.259,0,0.000095
2009-11-21,96.748,0.000487,0.000155
2009-11-22,91.59,0,0
2009-11-23,86.966,0,0
